timestamp_s,trunk_angle_deg,trunk_score,cervical_cm,cervical_score,lean_score,pss_raw,pss_smooth
23.901,3.48,0.0166,1.63,0.0976,0.0182,0.1303,0.1303
24.043,3.57,0.0000,1.73,0.1035,0.0300,0.1297,0.1298
24.156,3.83,0.0000,1.77,0.1063,0.0262,0.1287,0.1297
24.257,3.64,0.0000,1.75,0.1047,0.0282,0.1292,0.1295
24.367,3.50,0.0000,1.66,0.0996,0.0327,0.1304,0.1296
24.488,3.48,0.0000,1.61,0.0967,0.0379,0.1315,0.1299
24.618,3.64,0.0096,1.57,0.0941,0.0342,0.1321,0.1303
24.734,3.75,0.0000,1.53,0.0916,0.0305,0.1317,0.1305
24.851,3.51,0.0000,1.39,0.0836,0.0258,0.1327,0.1307
24.966,3.45,0.0000,1.51,0.0907,0.0313,0.1320,0.1308
25.099,3.49,0.0000,1.50,0.0899,0.0222,0.1312,0.1311
25.199,3.49,0.0000,1.59,0.0951,0.0251,0.1305,0.1312
25.317,3.45,0.0000,1.70,0.1022,0.0316,0.1299,0.1313
25.419,3.46,0.0000,1.67,0.1003,0.0318,0.1302,0.1313
25.547,3.30,0.0000,1.65,0.0993,0.0318,0.1305,0.1312
25.658,3.28,0.0000,1.65,0.0989,0.0462,0.1320,0.1312
25.809,3.46,0.0000,1.80,0.1078,0.0000,0.1258,0.1308
25.941,4.19,0.0000,1.09,0.0654,0.0000,0.1336,0.1306
26.043,4.24,0.0679,0.86,0.0515,0.0000,0.1396,0.1310
26.144,3.33,0.0777,0.44,0.0262,0.0000,0.1444,0.1322
26.246,2.57,0.1201,-0.52,0.0224,0.0000,0.1687,0.1345
26.348,3.34,0.1187,-1.78,0.0764,0.0000,0.2111,0.1413
26.451,3.59,0.1378,-2.25,0.0962,0.0000,0.2278,0.1507
26.553,3.57,0.1365,-2.49,0.1065,0.0000,0.2359,0.1612
26.654,3.60,0.0991,-2.37,0.1016,0.0000,0.2303,0.1714
26.765,4.03,0.0502,-1.90,0.0814,0.0000,0.2121,0.1802
26.897,5.01,0.0420,-0.53,0.0226,0.0000,0.1658,0.1880
27.028,6.53,0.0000,0.16,0.0099,0.0000,0.1443,0.1907
27.160,6.94,0.0000,0.19,0.0113,0.0000,0.1439,0.1909
27.296,6.97,0.0000,0.28,0.0167,0.0000,0.1428,0.1905
27.407,7.30,0.0000,-1.04,0.0447,0.0000,0.1808,0.1885
27.508,7.03,0.0000,-1.35,0.0579,0.0000,0.1911,0.1852
27.610,6.61,0.0000,-0.36,0.0156,0.0000,0.1579,0.1793
27.712,6.62,0.0000,-0.32,0.0136,0.0000,0.1562,0.1714
27.814,6.63,0.0000,-0.40,0.0171,0.0000,0.1589,0.1647
27.916,6.74,0.0000,-0.08,0.0036,0.0000,0.1482,0.1599
28.035,6.81,0.0000,-0.39,0.0167,0.0000,0.1585,0.1588
28.155,6.73,0.0000,-0.23,0.0097,0.0000,0.1527,0.1595
28.286,6.43,0.0000,0.16,0.0097,0.0000,0.1431,0.1597
28.387,6.37,0.0000,0.30,0.0178,0.0000,0.1414,0.1588
28.489,6.49,0.0000,0.35,0.0211,0.0000,0.1405,0.1547
28.593,6.30,0.0000,0.15,0.0091,0.0000,0.1426,0.1503
28.717,6.43,0.0000,0.18,0.0108,0.0000,0.1422,0.1488
28.825,6.40,0.0000,0.16,0.0094,0.0000,0.1423,0.1473
28.954,6.46,0.0000,0.30,0.0181,0.0000,0.1406,0.1455
29.072,6.32,0.0000,0.32,0.0190,0.0000,0.1403,0.1444
29.176,6.20,0.0000,0.35,0.0210,0.0000,0.1402,0.1425
29.308,6.13,0.0000,0.26,0.0155,0.0000,0.1413,0.1414
29.441,6.15,0.0000,0.35,0.0213,0.0000,0.1400,0.1409
29.542,6.16,0.0000,0.38,0.0227,0.0000,0.1396,0.1408
29.644,6.19,0.0000,0.34,0.0201,0.0000,0.1395,0.1407
29.748,6.26,0.0000,0.60,0.0358,0.0000,0.1367,0.1403
29.880,6.15,0.0000,0.67,0.0404,0.0000,0.1361,0.1395
29.984,6.21,0.0000,0.39,0.0236,0.0000,0.1391,0.1392
30.086,6.22,0.0000,-0.63,0.0268,0.0000,0.1649,0.1401
30.220,6.02,0.0000,-2.34,0.1002,0.0000,0.2226,0.1468
30.346,5.91,0.0000,-2.36,0.1010,0.0000,0.2228,0.1549
30.462,5.65,0.0228,-2.62,0.1124,0.0000,0.2330,0.1639
30.574,5.39,0.1085,-2.31,0.0992,0.0000,0.2263,0.1725
30.700,4.73,0.1764,-1.70,0.0728,0.0000,0.2083,0.1828
30.812,4.43,0.2224,-1.59,0.0681,0.0000,0.2071,0.1896
30.928,4.25,0.2150,-1.66,0.0712,0.0000,0.2090,0.1968
31.030,4.24,0.1944,-1.51,0.0649,0.0000,0.2028,0.2034
31.132,4.38,0.1391,-1.58,0.0675,0.0000,0.2026,0.2092
31.250,4.58,0.1009,-1.15,0.0491,0.0000,0.1867,0.2108
31.354,4.50,0.0786,-1.31,0.0562,0.0000,0.1914,0.2085
31.498,4.11,0.1286,-0.92,0.0394,0.0000,0.1811,0.2028
31.631,4.15,0.1249,-0.88,0.0378,0.0000,0.1800,0.1979
31.740,3.99,0.1159,-1.15,0.0493,0.0000,0.1886,0.1942
31.841,4.26,0.0941,-1.58,0.0676,0.0000,0.2017,0.1933
31.944,4.47,0.1240,-1.82,0.0779,0.0000,0.2113,0.1935
32.044,4.54,0.0974,-2.13,0.0913,0.0000,0.2202,0.1949
32.146,4.57,0.0923,-2.64,0.1132,0.0000,0.2370,0.1977
32.270,4.63,0.0987,-2.79,0.1197,0.0000,0.2423,0.2022
32.390,4.78,0.0713,-2.65,0.1136,0.0000,0.2362,0.2086
32.492,4.79,0.0609,-2.58,0.1107,0.0000,0.2334,0.2141
32.594,4.92,0.0934,-2.61,0.1119,0.0000,0.2356,0.2195
32.696,5.09,0.0680,-2.66,0.1139,0.0000,0.2361,0.2253
32.818,5.08,0.1309,-2.30,0.0988,0.0000,0.2271,0.2310
32.919,5.00,0.1233,-2.01,0.0863,0.0000,0.2174,0.2323
33.019,5.11,0.1176,-2.26,0.0968,0.0000,0.2255,0.2328
33.122,5.14,0.1209,-2.14,0.0919,0.0000,0.2220,0.2325
33.251,5.17,0.1052,-2.07,0.0889,0.0000,0.2188,0.2295
33.370,5.18,0.1065,-2.06,0.0883,0.0000,0.2183,0.2273
33.494,5.03,0.1218,-1.70,0.0727,0.0000,0.2065,0.2233
33.620,5.09,0.1217,-1.46,0.0624,0.0000,0.1985,0.2182
33.749,5.25,0.0890,-1.41,0.0603,0.0000,0.1953,0.2125
33.851,5.36,0.0906,-1.31,0.0559,0.0000,0.1921,0.2098
33.953,5.40,0.1024,-1.16,0.0497,0.0000,0.1877,0.2066
34.092,5.52,0.1478,-1.08,0.0461,0.0000,0.1876,0.2019
34.217,5.72,0.2090,-0.71,0.0304,0.0000,0.1784,0.1970
34.350,5.58,0.1778,-0.63,0.0268,0.0000,0.1742,0.1912
34.479,5.34,0.1438,-0.30,0.0128,0.0000,0.1616,0.1865
34.580,5.12,0.1543,-0.34,0.0145,0.0000,0.1637,0.1827
34.682,5.20,0.1479,-0.29,0.0124,0.0000,0.1616,0.1791
34.783,5.38,0.1326,0.03,0.0018,0.0000,0.1508,0.1751
34.884,5.56,0.1597,0.07,0.0041,0.0000,0.1517,0.1706
34.986,5.69,0.1300,0.11,0.0067,0.0000,0.1499,0.1669
35.087,5.68,0.0995,0.15,0.0092,0.0000,0.1482,0.1631
35.188,5.76,0.0985,0.02,0.0010,0.0000,0.1498,0.1597
35.289,5.74,0.1024,0.05,0.0030,0.0000,0.1497,0.1571
35.390,5.44,0.1398,0.21,0.0128,0.0000,0.1499,0.1545
35.491,5.43,0.1457,0.38,0.0229,0.0000,0.1483,0.1531
35.609,5.71,0.1407,0.24,0.0142,0.0000,0.1498,0.1517
35.710,5.69,0.1385,0.43,0.0259,0.0000,0.1476,0.1502
35.811,5.26,0.1962,0.60,0.0361,0.0000,0.1488,0.1496
35.916,4.90,0.2375,0.80,0.0479,0.0000,0.1488,0.1494
36.020,5.05,0.2097,0.25,0.0147,0.0000,0.1534,0.1495
36.121,5.27,0.2840,0.26,0.0154,0.0000,0.1569,0.1502
36.225,5.34,0.2942,-0.29,0.0123,0.0000,0.1695,0.1514
36.361,3.49,0.0696,-3.28,0.1404,0.0000,0.2581,0.1592
36.470,2.25,0.0370,-2.91,0.1247,0.0000,0.2437,0.1694
36.601,2.25,0.1099,-3.72,0.1596,0.0000,0.2706,0.1832
36.727,2.22,0.1961,-3.49,0.1496,0.0000,0.2707,0.1987
36.868,2.19,0.3500,-0.81,0.0348,0.0000,0.1891,0.2098
37.002,1.88,0.3568,-0.87,0.0372,0.0000,0.1910,0.2146
37.128,1.67,0.1583,-3.25,0.1393,0.0000,0.2616,0.2268
37.233,1.31,0.1999,-2.98,0.1279,0.0000,0.2550,0.2369
37.362,1.58,0.1587,-3.20,0.1373,0.0000,0.2608,0.2411
37.463,2.66,0.1167,-5.01,0.2148,0.0000,0.2893,0.2438
37.570,2.93,0.1609,-5.27,0.2261,0.0000,0.2947,0.2485
37.670,3.94,0.1684,-5.83,0.2501,0.0000,0.3019,0.2513
37.797,4.84,0.1140,-6.47,0.2772,0.0000,0.3073,0.2572
37.902,5.15,0.1229,-5.04,0.2160,0.0000,0.2893,0.2673
38.017,5.40,0.0000,-4.71,0.2019,0.0000,0.2791,0.2784
38.132,5.36,0.0000,-3.85,0.1652,0.0000,0.2680,0.2799
38.266,5.77,0.0000,-4.97,0.2129,0.0000,0.2825,0.2835
38.401,6.32,0.0000,-5.23,0.2241,0.0000,0.2858,0.2878
38.538,6.40,0.0000,-4.42,0.1895,0.0000,0.2755,0.2874
38.656,6.34,0.0000,-4.72,0.2024,0.0000,0.2795,0.2859
38.780,6.29,0.0000,-5.18,0.2219,0.0000,0.2855,0.2844
38.894,5.07,0.0000,-5.35,0.2294,0.0000,0.2880,0.2821
39.034,3.55,0.0000,-5.25,0.2250,0.0000,0.2866,0.2818
39.173,2.18,0.0276,-5.08,0.2177,0.0000,0.2857,0.2827
39.300,1.77,0.0000,-6.54,0.2803,0.0000,0.3029,0.2857
39.431,1.83,0.1080,-7.10,0.3043,0.0000,0.3146,0.2897
39.570,1.80,0.1762,-5.94,0.2546,0.0000,0.3028,0.2929
39.674,1.82,0.1289,-6.13,0.2628,0.0000,0.3023,0.2952
39.799,1.65,0.0775,-5.53,0.2370,0.0000,0.2924,0.2969
39.933,1.93,0.0000,-5.98,0.2565,0.0000,0.2937,0.2978
40.061,2.50,0.0000,-6.29,0.2696,0.0000,0.2976,0.2992
40.170,2.70,0.0000,-6.58,0.2820,0.0000,0.3014,0.3006
40.337,2.66,0.0000,-6.41,0.2749,0.0000,0.2997,0.3011
40.460,2.68,0.0000,-6.26,0.2684,0.0000,0.2980,0.3000
40.564,2.63,0.0000,-6.21,0.2660,0.0000,0.2975,0.2987
40.667,2.70,0.0000,-7.33,0.3141,0.0000,0.3117,0.2990
40.797,2.68,0.0000,-7.13,0.3056,0.0000,0.3092,0.3002
40.905,2.64,0.0000,-6.80,0.2914,0.0000,0.3052,0.3013
41.034,2.72,0.0000,-6.29,0.2697,0.0000,0.2989,0.3019
41.151,2.65,0.0000,-5.81,0.2490,0.0000,0.2927,0.3015
41.260,2.65,0.0000,-5.29,0.2266,0.0000,0.2858,0.3005
41.384,2.71,0.0000,-4.94,0.2117,0.0000,0.2808,0.2981
41.485,2.90,0.0000,-5.25,0.2248,0.0000,0.2843,0.2968
41.590,3.01,0.0000,-4.91,0.2106,0.0000,0.2804,0.2949
41.693,3.12,0.0000,-11.21,0.4805,0.0000,0.3612,0.3026
41.808,2.97,0.0000,-6.92,0.2965,0.0000,0.3063,0.3031
41.931,3.87,0.0000,-64.53,1.0000,0.0000,0.5172,0.3094
42.116,2.93,0.0019,-4.66,0.1996,0.0000,0.2775,0.3105
42.220,2.80,0.0726,-3.20,0.1373,0.0000,0.2555,0.3074
42.365,2.66,0.0647,-3.38,0.1448,0.0000,0.2596,0.3036
42.494,2.83,0.0596,-3.68,0.1577,0.0000,0.2672,0.3021
42.609,3.11,0.0469,-3.83,0.1641,0.0000,0.2688,0.3004
42.736,3.27,0.0403,-4.06,0.1742,0.0000,0.2716,0.2990
42.838,3.40,0.0381,-4.05,0.1734,0.0000,0.2717,0.2857
42.976,3.57,0.0000,-4.69,0.2011,0.0000,0.2783,0.2821
43.102,4.36,0.0000,-4.83,0.2071,0.0000,0.2804,0.2699
43.204,4.85,0.0000,-7.36,0.3155,0.0000,0.3130,0.2737
43.304,3.79,0.0000,-4.63,0.1982,0.0000,0.2775,0.2770
43.405,3.78,0.0000,-4.56,0.1955,0.0000,0.2768,0.2787
43.510,4.34,0.0000,-21.57,0.9242,0.0000,0.4947,0.2950
43.642,4.14,0.0000,-4.63,0.1982,0.0000,0.2775,0.3026
43.774,4.19,0.0000,-4.29,0.1840,0.0000,0.2733,0.3031
43.920,4.21,0.0000,-4.44,0.1903,0.0000,0.2745,0.3033
44.058,4.55,0.0000,-8.16,0.3496,0.0000,0.3226,0.3125
44.189,4.01,0.0000,-3.85,0.1652,0.0000,0.2676,0.3121
44.295,3.80,0.0000,-4.11,0.1759,0.0000,0.2709,0.3079
44.419,4.27,0.0000,-4.24,0.1815,0.0000,0.2729,0.3059
44.530,3.93,0.0000,-4.60,0.1970,0.0000,0.2777,0.3058
44.641,4.99,0.0000,-14.55,0.6235,0.0000,0.4059,0.2977
44.747,4.17,0.0000,-5.63,0.2413,0.0000,0.2914,0.2998
44.854,4.19,0.0000,-5.20,0.2227,0.0000,0.2860,0.3009
44.960,4.08,0.0000,-4.50,0.1929,0.0000,0.2769,0.3012
45.093,4.26,0.0000,-4.26,0.1825,0.0000,0.2738,0.2919
45.220,4.12,0.0000,-4.48,0.1919,0.0000,0.2768,0.2920
45.355,4.05,0.0000,-4.68,0.2004,0.0000,0.2794,0.2924
45.469,4.34,0.0000,-4.62,0.1982,0.0000,0.2788,0.2937
45.600,4.14,0.0000,-4.34,0.1860,0.0000,0.2750,0.2853
45.732,4.26,0.0000,-4.61,0.1975,0.0000,0.2786,0.2790
