timestamp_s,trunk_angle_deg,trunk_score,cervical_cm,cervical_score,lean_score,pss_raw,pss_smooth
68.245,7.26,0.0000,6.99,0.4191,0.1498,0.4692,0.4721
68.379,7.05,0.0433,7.38,0.4426,0.1607,0.4796,0.4725
68.514,7.25,0.0802,7.11,0.4265,0.1488,0.4753,0.4724
68.651,7.05,0.0791,7.35,0.4409,0.1248,0.4772,0.4729
68.785,6.97,0.0425,7.52,0.4511,0.1081,0.4769,0.4732
68.886,6.90,0.0000,7.29,0.4376,0.1269,0.4724,0.4729
69.006,7.29,0.0546,6.90,0.4138,0.1246,0.4673,0.4723
69.108,7.18,0.0000,7.25,0.4353,0.0976,0.4681,0.4725
69.222,7.39,0.0824,7.19,0.4312,0.1093,0.4721,0.4725
69.343,7.32,0.1593,6.68,0.4011,0.1590,0.4724,0.4721
69.443,7.14,0.0346,7.24,0.4342,0.1215,0.4725,0.4718
69.558,7.60,0.0249,6.73,0.4038,0.1247,0.4630,0.4714
69.677,7.39,0.0000,6.75,0.4047,0.1370,0.4634,0.4698
69.780,7.36,0.0000,6.76,0.4054,0.1328,0.4630,0.4683
69.897,7.49,0.0024,6.72,0.4030,0.1298,0.4620,0.4672
70.026,7.17,0.0000,6.83,0.4099,0.1576,0.4671,0.4671
70.149,7.26,0.0000,6.77,0.4064,0.1646,0.4668,0.4668
70.269,7.16,0.0000,6.75,0.4047,0.1566,0.4657,0.4661
70.373,6.83,0.0225,7.28,0.4365,0.1317,0.4740,0.4662
70.505,6.92,0.0000,7.08,0.4248,0.1408,0.4703,0.4659
70.637,7.03,0.0000,7.01,0.4209,0.1391,0.4687,0.4668
70.739,7.51,0.0955,7.02,0.4210,0.1204,0.4717,0.4678
70.842,7.39,0.0000,6.61,0.3964,0.1280,0.4602,0.4682
70.974,7.28,0.0909,6.98,0.4187,0.1199,0.4698,0.4685
71.077,7.13,0.0898,7.14,0.4282,0.1085,0.4718,0.4688
71.186,7.44,0.0414,6.94,0.4163,0.0962,0.4647,0.4688
71.318,7.55,0.1255,6.89,0.4136,0.1058,0.4690,0.4686
71.429,7.31,0.0698,6.88,0.4129,0.0957,0.4652,0.4678
71.548,7.13,0.0099,7.29,0.4373,0.0747,0.4666,0.4673
71.650,7.39,0.0307,6.94,0.4163,0.1119,0.4653,0.4667
71.755,7.26,0.0000,7.12,0.4272,0.0928,0.4648,0.4663
71.859,7.47,0.0000,6.91,0.4148,0.1010,0.4618,0.4656
71.969,7.32,0.0192,6.97,0.4184,0.1085,0.4648,0.4657
72.097,7.40,0.0408,7.05,0.4230,0.1153,0.4680,0.4658
72.199,7.29,0.0000,6.92,0.4150,0.1027,0.4623,0.4652
72.329,7.40,0.0493,6.88,0.4126,0.1043,0.4637,0.4651
72.465,7.16,0.0599,7.49,0.4492,0.0865,0.4738,0.4658
72.599,7.29,0.1437,6.93,0.4158,0.1318,0.4730,0.4673
72.720,6.85,0.0000,7.10,0.4261,0.1619,0.4719,0.4682
72.841,7.25,0.0000,6.58,0.3948,0.1828,0.4649,0.4691
72.969,7.42,0.0454,6.58,0.3949,0.1621,0.4654,0.4689
73.079,6.75,0.1358,6.71,0.4028,0.1287,0.4689,0.4692
73.180,6.37,0.0000,7.36,0.4413,0.1159,0.4724,0.4701
73.313,7.88,0.0000,6.92,0.4150,0.1658,0.4695,0.4708
73.448,7.99,0.0000,6.56,0.3937,0.1733,0.4637,0.4700
73.578,7.84,0.0000,6.65,0.3989,0.1574,0.4640,0.4681
73.694,7.55,0.0000,6.58,0.3948,0.1481,0.4618,0.4669
73.832,7.87,0.0000,6.55,0.3928,0.1524,0.4614,0.4659
73.936,8.09,0.0000,6.44,0.3865,0.1450,0.4585,0.4654
74.050,7.78,0.0000,6.65,0.3988,0.1514,0.4630,0.4648
74.182,8.07,0.0000,6.71,0.4027,0.1681,0.4661,0.4641
74.314,7.99,0.0000,6.76,0.4054,0.1693,0.4669,0.4643
74.418,7.80,0.0010,6.72,0.4030,0.1770,0.4671,0.4643
74.544,6.95,0.0121,7.19,0.4311,0.1248,0.4711,0.4654
74.652,6.97,0.0000,7.51,0.4507,0.1089,0.4749,0.4665
74.754,7.05,0.0000,7.06,0.4233,0.1918,0.4750,0.4678
74.863,7.22,0.0000,6.84,0.4104,0.1779,0.4696,0.4687
74.994,7.38,0.0000,7.10,0.4260,0.1531,0.4719,0.4699
75.101,8.05,0.0178,6.92,0.4150,0.1808,0.4723,0.4706
75.238,7.69,0.0105,6.75,0.4053,0.1775,0.4685,0.4712
75.343,7.92,0.0775,6.91,0.4147,0.1761,0.4744,0.4714
75.476,7.67,0.0000,6.98,0.4186,0.1367,0.4675,0.4714
75.578,7.51,0.0384,7.13,0.4277,0.1327,0.4718,0.4715
75.679,7.49,0.0000,7.10,0.4263,0.1322,0.4692,0.4711
75.779,7.58,0.0000,6.98,0.4189,0.1327,0.4671,0.4701
75.917,6.57,0.0131,7.30,0.4381,0.1179,0.4723,0.4701
76.043,6.71,0.0000,7.10,0.4263,0.1232,0.4687,0.4703
76.168,7.18,0.0000,6.87,0.4121,0.1386,0.4657,0.4697
76.272,7.76,0.0689,6.21,0.3728,0.1834,0.4622,0.4690
76.392,7.63,0.0000,6.73,0.4039,0.1510,0.4646,0.4682
76.499,7.55,0.1201,6.85,0.4112,0.1485,0.4727,0.4682
76.607,7.38,0.0346,6.76,0.4057,0.1409,0.4661,0.4677
76.740,7.48,0.0854,6.95,0.4173,0.1120,0.4693,0.4672
76.846,7.41,0.0103,6.52,0.3911,0.1544,0.4618,0.4670
76.984,7.41,0.0603,6.88,0.4128,0.1279,0.4684,0.4666
77.086,7.36,0.0000,6.74,0.4046,0.1446,0.4645,0.4664
77.201,7.45,0.0000,6.79,0.4076,0.1592,0.4670,0.4663
77.307,7.81,0.1510,6.48,0.3890,0.1837,0.4715,0.4670
77.409,7.41,0.0758,6.55,0.3931,0.1512,0.4654,0.4678
77.510,7.28,0.0353,7.29,0.4372,0.0984,0.4714,0.4683
77.616,7.50,0.0379,7.31,0.4384,0.1143,0.4732,0.4690
77.725,7.29,0.1066,7.85,0.4712,0.0909,0.4843,0.4701
77.853,7.29,0.0124,7.73,0.4639,0.1018,0.4785,0.4712
77.957,7.44,0.0000,7.08,0.4245,0.1612,0.4718,0.4719
78.076,7.42,0.0910,6.82,0.4091,0.1246,0.4678,0.4724
78.187,7.07,0.0000,6.49,0.3893,0.1658,0.4617,0.4719
78.294,7.70,0.0886,6.11,0.3669,0.2225,0.4653,0.4715
78.414,7.82,0.1649,6.17,0.3704,0.1928,0.4674,0.4712
78.547,7.26,0.1261,6.24,0.3744,0.1622,0.4637,0.4703
78.651,7.30,0.0583,6.00,0.3600,0.1809,0.4579,0.4694
78.762,7.11,0.0581,6.15,0.3693,0.1757,0.4600,0.4679
78.865,7.34,0.1300,5.97,0.3581,0.1737,0.4602,0.4661
78.980,7.20,0.0899,6.22,0.3730,0.1499,0.4604,0.4642
79.103,7.56,0.0198,6.36,0.3818,0.1743,0.4618,0.4631
79.215,6.75,0.0000,6.57,0.3940,0.1206,0.4591,0.4618
79.318,6.52,0.0000,7.22,0.4330,0.0906,0.4677,0.4618
79.430,7.69,0.1408,7.38,0.4430,0.0774,0.4767,0.4631
79.559,8.09,0.2696,6.84,0.4103,0.0327,0.4689,0.4630
79.687,7.20,0.0810,6.72,0.4034,0.0739,0.4615,0.4631
79.844,7.56,0.0000,7.25,0.4353,0.0860,0.4682,0.4636
79.965,8.04,0.0000,6.74,0.4041,0.1821,0.4682,0.4649
80.107,7.80,0.0000,6.62,0.3972,0.1418,0.4622,0.4653
80.214,7.71,0.0000,6.71,0.4028,0.1233,0.4621,0.4654
80.338,7.96,0.0000,6.25,0.3749,0.1681,0.4581,0.4653
80.470,7.70,0.0000,6.40,0.3839,0.1685,0.4609,0.4652
80.581,8.38,0.0000,6.23,0.3739,0.1507,0.4561,0.4650
80.712,8.14,0.0000,5.70,0.3421,0.1860,0.4501,0.4621
80.816,7.75,0.0000,6.03,0.3618,0.2043,0.4577,0.4610
80.963,7.08,0.0000,6.38,0.3829,0.2308,0.4665,0.4609
81.070,6.69,0.0000,6.77,0.4063,0.2241,0.4729,0.4608
81.207,7.44,0.0000,6.84,0.4105,0.1865,0.4702,0.4612
81.323,8.08,0.0000,6.56,0.3936,0.1874,0.4653,0.4617
81.426,7.38,0.0000,6.65,0.3992,0.1714,0.4653,0.4622
81.554,7.34,0.0271,7.00,0.4202,0.1360,0.4694,0.4631
81.665,7.76,0.0000,6.99,0.4193,0.1602,0.4701,0.4641
81.783,8.10,0.0000,6.88,0.4127,0.1648,0.4687,0.4658
81.885,7.78,0.0000,6.98,0.4188,0.1768,0.4716,0.4677
82.001,7.62,0.0000,7.15,0.4293,0.1579,0.4727,0.4691
82.101,8.12,0.0000,6.43,0.3860,0.1923,0.4629,0.4694
82.208,7.99,0.0000,6.82,0.4090,0.1860,0.4693,0.4689
82.322,8.04,0.0000,7.11,0.4264,0.1686,0.4730,0.4691
82.449,7.81,0.0000,6.65,0.3990,0.1983,0.4679,0.4692
82.579,7.78,0.0165,6.88,0.4125,0.1379,0.4662,0.4698
82.681,8.01,0.0328,6.52,0.3911,0.1763,0.4644,0.4694
82.799,7.68,0.0000,6.37,0.3825,0.1752,0.4597,0.4685
82.924,7.79,0.0000,6.45,0.3868,0.1909,0.4629,0.4677
83.027,8.23,0.0000,6.82,0.4091,0.1735,0.4680,0.4671
83.152,8.07,0.0012,7.21,0.4328,0.1554,0.4734,0.4670
83.286,8.30,0.0380,6.73,0.4038,0.1984,0.4707,0.4676
83.394,8.20,0.0197,6.67,0.4003,0.1943,0.4686,0.4674
83.516,7.90,0.0000,6.97,0.4181,0.1848,0.4718,0.4676
83.626,7.70,0.0000,7.15,0.4293,0.1742,0.4740,0.4677
83.750,7.71,0.0000,7.12,0.4273,0.1780,0.4737,0.4684
83.884,7.95,0.0000,7.02,0.4212,0.1715,0.4717,0.4695
83.989,7.48,0.0000,7.35,0.4412,0.1275,0.4732,0.4708
84.109,8.02,0.0000,6.92,0.4151,0.1572,0.4686,0.4715
84.224,7.85,0.0000,6.86,0.4119,0.1577,0.4674,0.4711
84.329,8.17,0.0000,6.84,0.4103,0.1426,0.4655,0.4705
84.470,8.52,0.0512,6.52,0.3912,0.1734,0.4655,0.4701
84.582,8.14,0.0000,6.58,0.3951,0.1746,0.4643,0.4695
84.718,8.43,0.1030,6.46,0.3878,0.1816,0.4677,0.4685
84.819,7.92,0.0000,6.95,0.4173,0.1541,0.4688,0.4680
84.921,7.99,0.0000,6.90,0.4141,0.1617,0.4688,0.4678
85.054,7.90,0.0000,6.96,0.4177,0.1782,0.4717,0.4675
85.181,8.14,0.0000,6.68,0.4007,0.1485,0.4637,0.4668
85.286,8.27,0.0000,6.60,0.3962,0.1496,0.4625,0.4666
85.414,8.09,0.0000,6.77,0.4063,0.2072,0.4710,0.4670
85.516,8.47,0.0000,6.62,0.3970,0.2214,0.4697,0.4675
85.651,8.44,0.0216,6.41,0.3845,0.1980,0.4644,0.4677
85.780,8.32,0.0959,6.63,0.3976,0.2051,0.4729,0.4680
85.884,7.76,0.0000,7.49,0.4495,0.1624,0.4792,0.4687
86.004,7.94,0.0000,6.73,0.4038,0.2114,0.4706,0.4687
86.124,7.81,0.0724,6.77,0.4064,0.1884,0.4725,0.4687
86.233,7.04,0.1115,7.35,0.4411,0.1343,0.4794,0.4699
86.368,6.71,0.1672,7.89,0.4732,0.1091,0.4891,0.4726
86.500,6.57,0.0000,7.32,0.4391,0.1029,0.4688,0.4727
86.636,7.33,0.0000,7.02,0.4211,0.1660,0.4693,0.4729
86.737,7.16,0.0000,6.90,0.4140,0.1802,0.4690,0.4733
86.858,7.43,0.0000,6.89,0.4132,0.2122,0.4722,0.4732
86.971,8.53,0.0000,7.33,0.4397,0.1836,0.4778,0.4729
87.100,8.28,0.0000,7.17,0.4302,0.1798,0.4749,0.4737
87.231,8.52,0.0000,7.35,0.4410,0.1527,0.4758,0.4736
87.362,8.27,0.0000,7.78,0.4666,0.1634,0.4844,0.4730
87.464,8.07,0.0000,7.44,0.4461,0.1663,0.4785,0.4738
87.570,8.00,0.0151,7.57,0.4539,0.1907,0.4842,0.4754
87.704,7.02,0.0000,7.36,0.4414,0.1837,0.4789,0.4771
87.817,7.03,0.0000,7.32,0.4391,0.1359,0.4734,0.4778
87.950,6.87,0.0000,7.41,0.4448,0.1257,0.4736,0.4781
88.058,6.76,0.0000,7.57,0.4543,0.0946,0.4734,0.4779
88.164,7.46,0.0547,7.59,0.4554,0.0251,0.4695,0.4778
88.264,7.83,0.0313,7.84,0.4702,0.0296,0.4725,0.4774
88.369,7.53,0.0846,7.75,0.4648,0.0000,0.4704,0.4766
88.499,7.96,0.0822,7.45,0.4471,0.0000,0.4641,0.4746
88.634,8.25,0.0781,6.76,0.4058,0.0047,0.4513,0.4708
88.738,8.32,0.0361,6.35,0.3810,0.0000,0.4411,0.4669
88.864,8.55,0.1112,5.85,0.3507,0.0209,0.4378,0.4619
88.970,9.34,0.1673,5.80,0.3481,0.0145,0.4390,0.4584
89.104,8.02,0.0000,6.20,0.3721,0.0066,0.4383,0.4532
89.230,7.75,0.0000,6.20,0.3719,0.0000,0.4384,0.4489
89.334,7.71,0.0000,5.99,0.3595,0.0000,0.4352,0.4454
89.466,8.29,0.0000,5.96,0.3576,0.0324,0.4370,0.4410
89.601,8.52,0.0000,6.13,0.3681,0.0000,0.4369,0.4380
89.729,8.00,0.0000,6.66,0.3998,0.0000,0.4472,0.4384
89.834,7.72,0.0000,6.52,0.3911,0.0000,0.4448,0.4391
89.938,7.14,0.0000,6.56,0.3937,0.0000,0.4458,0.4398
90.054,7.10,0.0000,6.44,0.3862,0.0000,0.4437,0.4407
90.163,7.62,0.0000,6.04,0.3623,0.0000,0.4368,0.4408
90.274,7.70,0.0000,6.01,0.3603,0.0000,0.4364,0.4406
90.379,7.94,0.0000,5.90,0.3539,0.0000,0.4346,0.4405
90.487,8.03,0.0000,6.04,0.3624,0.0000,0.4369,0.4407
90.611,8.07,0.0000,6.12,0.3670,0.0000,0.4381,0.4408
90.714,8.55,0.0000,6.30,0.3782,0.0000,0.4411,0.4406
90.818,8.94,0.0000,6.17,0.3701,0.0000,0.4385,0.4399
90.950,8.91,0.0000,5.99,0.3595,0.0000,0.4349,0.4388
91.050,9.13,0.0000,6.13,0.3678,0.0000,0.4374,0.4378
91.183,7.90,0.0000,6.12,0.3675,0.0000,0.4368,0.4373
91.322,7.48,0.0000,6.06,0.3634,0.0053,0.4363,0.4369
91.452,7.29,0.0000,6.38,0.3831,0.0331,0.4447,0.4379
91.584,8.34,0.0000,6.51,0.3906,0.1419,0.4574,0.4400
91.684,8.42,0.0824,6.55,0.3928,0.1445,0.4631,0.4421
91.788,8.60,0.1266,6.73,0.4037,0.1357,0.4678,0.4445
91.906,8.36,0.0877,7.08,0.4251,0.1387,0.4730,0.4479
92.014,8.04,0.0195,7.56,0.4538,0.1381,0.4783,0.4521
92.114,8.07,0.0000,8.02,0.4812,0.1256,0.4840,0.4567
92.224,9.99,0.0000,8.49,0.5094,0.1524,0.4950,0.4623
92.339,10.80,0.1026,8.78,0.5268,0.1371,0.5043,0.4690
92.449,9.90,0.0000,9.42,0.5649,0.1073,0.5072,0.4754
92.550,9.82,0.0000,10.02,0.6015,0.0419,0.5120,0.4817
92.667,9.68,0.0000,9.85,0.5909,0.0462,0.5051,0.4870
92.770,10.24,0.0000,9.45,0.5668,0.0615,0.4999,0.4912
92.887,9.88,0.0109,9.26,0.5554,0.1058,0.5025,0.4948
93.026,9.70,0.0000,9.59,0.5757,0.0488,0.5025,0.4988
93.140,9.69,0.0000,9.33,0.5599,0.0433,0.4981,0.5011
93.258,9.85,0.0000,9.10,0.5460,0.1007,0.5003,0.5028
93.371,10.24,0.0000,9.06,0.5433,0.0966,0.4989,0.5031
93.506,10.51,0.0000,8.92,0.5354,0.1186,0.4969,0.5024
93.617,10.09,0.0000,9.14,0.5484,0.1088,0.4923,0.5016
93.728,10.55,0.0000,9.25,0.5553,0.1162,0.4963,0.5000
93.841,10.58,0.0000,9.77,0.5862,0.0942,0.5027,0.5000
93.944,10.60,0.0138,9.69,0.5814,0.0900,0.5030,0.5000
94.056,10.19,0.0000,9.57,0.5740,0.0998,0.5032,0.4999
94.159,10.21,0.0000,9.82,0.5889,0.0738,0.4754,0.4990
94.274,10.71,0.0000,9.35,0.5608,0.0818,0.4769,0.4965
94.389,10.32,0.0915,9.22,0.5529,0.1097,0.4845,0.4949
94.524,10.09,0.0000,9.55,0.5727,0.0866,0.4893,0.4936
94.642,10.33,0.0000,9.33,0.5599,0.1265,0.4917,0.4928
94.760,10.37,0.0000,9.45,0.5672,0.1241,0.4967,0.4926
94.891,10.87,0.0000,9.57,0.5741,0.1073,0.4956,0.4925
95.009,10.87,0.0000,9.14,0.5486,0.1062,0.4900,0.4911
95.121,10.45,0.0000,9.27,0.5559,0.0989,0.4943,0.4902
95.234,11.39,0.0000,9.20,0.5518,0.0891,0.4866,0.4891
95.366,10.46,0.0000,9.33,0.5596,0.0689,0.4908,0.4901
95.468,10.86,0.0000,9.33,0.5598,0.0770,0.4932,0.4914
95.578,10.04,0.0000,9.10,0.5459,0.0963,0.4916,0.4918
95.686,10.35,0.0000,9.28,0.5568,0.0908,0.4968,0.4924
95.815,9.78,0.0099,9.22,0.5530,0.1081,0.4927,0.4922
95.947,10.46,0.0000,9.34,0.5602,0.1080,0.4980,0.4925
96.063,10.41,0.0000,9.25,0.5548,0.0980,0.4966,0.4933
96.164,10.99,0.0000,9.65,0.5790,0.0732,0.5025,0.4943
96.268,10.50,0.0577,9.22,0.5534,0.1100,0.4985,0.4950
96.403,10.66,0.0000,9.37,0.5623,0.1000,0.4977,0.4961
