timestamp_s,trunk_angle_deg,trunk_score,cervical_cm,cervical_score,lean_score,pss_raw,pss_smooth
36.173,47.71,0.0000,4.48,0.2685,0.0000,0.4474,0.4474
36.307,55.85,0.0000,6.53,0.3918,0.0000,0.4775,0.4603
36.426,57.90,0.0000,9.53,0.5721,0.0000,0.5331,0.4887
36.557,70.20,0.0000,7.83,0.4698,0.0000,0.5081,0.5011
36.705,58.72,0.0000,9.76,0.5859,0.0000,0.5380,0.5066
36.820,56.21,0.0000,4.24,0.2542,0.0000,0.4200,0.4932
36.957,51.55,0.0000,8.40,0.5042,0.0000,0.4948,0.4897
37.083,55.11,0.0000,4.98,0.2988,0.0000,0.4309,0.4806
37.196,67.84,0.0000,6.06,0.3634,0.0000,0.4520,0.4762
37.328,41.82,0.0000,6.57,0.3944,0.0000,0.4661,0.4771
37.452,49.22,0.0000,4.03,0.2421,0.0000,0.4140,0.4700
37.595,34.13,0.0000,1.97,0.1185,0.0000,0.3812,0.4575
37.708,30.06,0.0000,2.06,0.1236,0.0000,0.3663,0.4361
37.819,23.21,0.0000,2.97,0.1782,0.0000,0.3797,0.4212
37.963,19.06,0.0000,4.31,0.2585,0.0000,0.3971,0.4172
38.097,18.88,0.0000,4.83,0.2899,0.0581,0.4085,0.4103
38.220,17.20,0.0000,5.50,0.3302,0.0473,0.4211,0.4076
38.335,16.05,0.0000,6.13,0.3676,0.0461,0.4326,0.4033
38.446,14.66,0.0000,8.30,0.4982,0.0029,0.4646,0.4065
38.560,14.54,0.0000,8.82,0.5295,0.0000,0.4652,0.4109
38.699,14.07,0.0000,9.75,0.5851,0.0000,0.4840,0.4254
38.831,14.17,0.0000,9.65,0.5787,0.0286,0.4904,0.4410
38.935,14.60,0.0000,10.19,0.6111,0.0000,0.5004,0.4517
39.066,15.06,0.0000,11.11,0.6668,0.0000,0.5180,0.4652
39.196,16.48,0.0000,13.07,0.7841,0.0000,0.5548,0.4829
39.297,17.64,0.0000,15.33,0.9196,0.0000,0.5950,0.4983
39.434,18.83,0.0000,16.52,0.9911,0.0000,0.6114,0.5198
39.561,21.41,0.0000,17.31,1.0000,0.0000,0.6132,0.5395
39.698,22.57,0.0000,17.38,1.0000,0.0000,0.6025,0.5573
39.821,23.10,0.0000,17.41,1.0000,0.0000,0.6032,0.5723
39.963,24.25,0.0000,18.16,1.0000,0.0000,0.6011,0.5862
40.095,25.23,0.0000,17.36,1.0000,0.0000,0.5888,0.5962
40.200,24.11,0.0000,17.03,1.0000,0.0000,0.5851,0.6000
40.330,24.18,0.0000,16.82,1.0000,0.0000,0.5570,0.5975
40.431,23.96,0.0000,16.18,0.9709,0.0000,0.5293,0.5908
40.539,23.73,0.0000,15.99,0.9595,0.0000,0.5341,0.5801
40.651,22.98,0.0000,15.99,0.9593,0.0000,0.5290,0.5719
40.765,23.08,0.0000,16.42,0.9853,0.0000,0.5526,0.5663
40.887,22.42,0.0000,16.58,0.9945,0.0000,0.5727,0.5612
41.012,22.70,0.0000,16.60,0.9959,0.0000,0.5732,0.5584
41.131,22.64,0.0000,16.80,1.0000,0.0000,0.5841,0.5573
41.242,22.81,0.0000,16.51,0.9908,0.0000,0.5888,0.5581
41.358,22.31,0.0000,15.44,0.9265,0.0000,0.5750,0.5604
41.463,21.99,0.0000,14.65,0.8787,0.0000,0.5653,0.5639
41.565,21.37,0.0000,12.80,0.7680,0.0000,0.5338,0.5653
41.680,19.39,0.0000,10.35,0.6209,0.0000,0.4942,0.5633
41.790,17.90,0.0000,9.10,0.5457,0.0000,0.4766,0.5562
41.905,16.77,0.0000,8.16,0.4897,0.0000,0.4630,0.5465
42.040,15.66,0.0000,8.60,0.5159,0.0000,0.4740,0.5324
42.173,14.88,0.0000,8.86,0.5317,0.0000,0.4817,0.5200
42.293,14.72,0.0000,7.95,0.4768,0.0000,0.4673,0.5050
42.439,14.54,0.0000,7.43,0.4460,0.0000,0.4592,0.4896
42.573,14.56,0.0000,7.69,0.4613,0.0000,0.4647,0.4777
42.708,14.53,0.0000,7.46,0.4474,0.0000,0.4610,0.4710
42.811,14.65,0.0000,6.64,0.3987,0.0000,0.4466,0.4676
42.944,14.63,0.0000,6.53,0.3919,0.0000,0.4450,0.4645
43.065,14.83,0.0000,6.35,0.3813,0.0000,0.4416,0.4599
43.181,14.92,0.0000,6.14,0.3682,0.0000,0.4378,0.4553
43.315,15.46,0.0000,5.47,0.3282,0.0000,0.4259,0.4488
43.419,15.18,0.0000,5.02,0.3009,0.0000,0.4174,0.4431
43.521,14.90,0.0000,5.05,0.3028,0.0000,0.4184,0.4388
43.623,14.32,0.0000,5.52,0.3309,0.0000,0.4271,0.4350
43.725,13.57,0.0000,5.32,0.3190,0.0000,0.4240,0.4315
43.850,11.67,0.0000,4.97,0.2980,0.0000,0.4181,0.4281
43.991,9.18,0.0000,3.57,0.2145,0.0000,0.3934,0.4228
44.116,7.72,0.1440,1.73,0.1040,0.0000,0.3677,0.4148
44.226,7.49,0.2109,1.30,0.0781,0.0000,0.3634,0.4083
44.333,5.77,0.3205,1.28,0.0767,0.0000,0.3684,0.4026
44.433,4.50,0.4054,1.15,0.0692,0.0408,0.3742,0.3977
44.557,3.85,0.4379,0.62,0.0371,0.0579,0.3674,0.3910
44.657,3.32,0.4051,-0.56,0.0240,0.0474,0.3602,0.3849
44.758,2.97,0.3840,-0.26,0.0113,0.0363,0.3537,0.3786
44.861,2.96,0.3886,-1.46,0.0627,0.0487,0.3705,0.3733
44.974,2.99,0.3626,-1.27,0.0542,0.0279,0.3642,0.3691
45.113,3.77,0.3688,-0.90,0.0386,0.0000,0.3558,0.3650
45.214,3.88,0.3399,0.54,0.0324,0.0000,0.3510,0.3633
45.347,4.00,0.4094,0.95,0.0568,0.0000,0.3596,0.3616
45.481,4.11,0.4494,1.17,0.0701,0.0000,0.3659,0.3603
45.614,4.11,0.4759,0.81,0.0483,0.0361,0.3649,0.3598
45.714,4.41,0.4831,0.50,0.0299,0.0039,0.3568,0.3596
45.815,4.28,0.4840,0.88,0.0527,0.0083,0.3648,0.3596
45.943,4.35,0.4771,2.76,0.1654,0.0000,0.3977,0.3621
46.082,4.72,0.4396,2.76,0.1654,0.0000,0.3963,0.3668
46.200,4.98,0.3926,2.07,0.1241,0.0000,0.3816,0.3717
46.315,5.03,0.3965,2.50,0.1500,0.0000,0.3899,0.3751
46.417,4.86,0.4313,2.81,0.1688,0.0000,0.3978,0.3788
46.521,4.87,0.4312,2.44,0.1465,0.0000,0.3912,0.3817
46.653,5.08,0.5206,0.96,0.0576,0.0000,0.3690,0.3838
46.788,5.14,0.5125,-0.68,0.0294,0.0000,0.3610,0.3840
46.922,5.45,0.5157,-4.03,0.1729,0.0000,0.3764,0.3842
47.022,5.70,0.4796,-4.87,0.2089,0.0000,0.3597,0.3809
47.127,5.98,0.5090,-5.60,0.2400,0.0000,0.3483,0.3764
47.260,6.72,0.4330,-4.68,0.2007,0.0000,0.3612,0.3710
47.391,7.19,0.4064,-3.06,0.1312,0.0000,0.3874,0.3683
47.496,8.15,0.3059,-4.44,0.1903,0.0000,0.3598,0.3664
47.596,7.67,0.0000,-4.39,0.1880,0.0000,0.3455,0.3626
47.699,5.93,0.0000,-4.59,0.1969,0.0000,0.3419,0.3604
47.823,5.40,0.0000,-4.15,0.1780,0.0000,0.3503,0.3578
47.928,6.17,0.0000,-4.55,0.1949,0.0000,0.3434,0.3549
48.045,7.60,0.0203,-5.32,0.2282,0.0000,0.3295,0.3519
48.173,8.78,0.0000,-6.39,0.2738,0.0000,0.3092,0.3487
48.292,3.76,0.0000,-6.53,0.2799,0.0000,0.3069,0.3415
48.394,0.70,0.0000,-4.20,0.1801,0.0000,0.3494,0.3382
48.527,0.05,0.0000,-2.73,0.1169,0.0000,0.3642,0.3374
48.651,0.62,0.0000,-1.49,0.0637,0.0000,0.3492,0.3384
