timestamp_s,trunk_angle_deg,trunk_score,cervical_cm,cervical_score,lean_score,pss_raw,pss_smooth
137.094,7.51,0.0763,-0.63,0.0270,0.1521,0.0381,0.0381
137.220,7.38,0.0830,-0.63,0.0271,0.1405,0.0373,0.0371
137.333,7.31,0.0479,-0.76,0.0324,0.1183,0.0375,0.0371
137.439,7.47,0.0298,-0.88,0.0378,0.1393,0.0428,0.0377
137.557,7.51,0.0288,-0.72,0.0310,0.1491,0.0384,0.0380
137.661,7.73,0.0471,-0.69,0.0294,0.1455,0.0377,0.0379
137.799,7.65,0.0563,-0.51,0.0220,0.1511,0.0329,0.0375
137.902,7.61,0.0627,-0.59,0.0253,0.1461,0.0353,0.0373
138.034,7.90,0.0585,-0.59,0.0251,0.1488,0.0353,0.0369
138.157,7.85,0.0848,-0.58,0.0250,0.1449,0.0362,0.0367
138.259,8.06,0.0715,-0.58,0.0249,0.1429,0.0352,0.0365
138.393,8.12,0.0688,-0.43,0.0184,0.1408,0.0297,0.0358
138.494,8.03,0.0339,-0.50,0.0216,0.1275,0.0291,0.0347
138.602,8.19,0.0329,-0.59,0.0252,0.1296,0.0321,0.0340
138.719,8.10,0.0481,-0.92,0.0396,0.1043,0.0415,0.0340
138.819,8.33,0.0248,-1.18,0.0507,0.1130,0.0499,0.0354
138.964,8.42,0.0000,-1.26,0.0539,0.1068,0.0506,0.0374
139.094,8.28,0.0000,-1.47,0.0630,0.1281,0.0598,0.0407
139.211,8.14,0.0000,-1.61,0.0690,0.1297,0.0647,0.0445
139.319,7.54,0.0000,-1.82,0.0778,0.1170,0.0703,0.0483
139.440,8.27,0.0000,-2.69,0.1152,0.1145,0.0992,0.0552
139.555,9.27,0.0000,-4.93,0.2111,0.1406,0.1767,0.0676
139.661,9.86,0.0000,-5.64,0.2418,0.0000,0.1868,0.0825
139.767,10.17,0.0000,-7.47,0.3201,0.0000,0.2480,0.1017
139.868,10.37,0.0000,-7.47,0.3200,0.0000,0.2479,0.1203
139.976,10.85,0.0000,-8.88,0.3807,0.0000,0.2953,0.1511
140.119,10.76,0.0000,-8.76,0.3754,0.0000,0.2913,0.1820
140.234,10.89,0.0000,-9.26,0.3968,0.0000,0.3081,0.2058
140.356,10.90,0.0000,-11.98,0.5133,0.0000,0.3736,0.2440
140.466,9.70,0.0000,-9.18,0.3936,0.0000,0.3057,0.2686
140.586,8.94,0.0000,-8.26,0.3541,0.0000,0.2748,0.2849
140.692,8.60,0.0000,-8.24,0.3533,0.0000,0.2740,0.2927
140.795,8.72,0.0000,-8.14,0.3487,0.0000,0.2703,0.2963
140.924,7.40,0.0000,-8.23,0.3528,0.0000,0.2732,0.2993
141.052,7.07,0.0000,-8.50,0.3643,0.0000,0.2815,0.2986
141.178,7.13,0.0000,-7.85,0.3362,0.0000,0.2587,0.2948
141.288,7.21,0.0000,-6.70,0.2870,0.0000,0.2198,0.2891
141.402,7.43,0.1119,-5.67,0.2429,0.0000,0.1907,0.2668
141.503,8.72,0.0102,-4.29,0.1838,0.0346,0.1430,0.2508
141.637,10.03,0.0000,-4.27,0.1829,0.2079,0.1599,0.2339
141.741,10.23,0.0000,-3.60,0.1542,0.0680,0.1240,0.2202
141.847,10.30,0.0000,-3.29,0.1408,0.0126,0.1083,0.1988
141.963,9.90,0.0000,-2.70,0.1159,0.0000,0.0877,0.1804
142.084,9.98,0.0000,-1.96,0.0841,0.0018,0.0633,0.1523
142.197,9.86,0.0000,-1.49,0.0640,0.0038,0.0479,0.1309
142.333,9.96,0.0000,-1.23,0.0529,0.0465,0.0436,0.1075
142.467,10.38,0.0055,-1.42,0.0610,0.0839,0.0540,0.0906
142.601,10.53,0.0474,-2.08,0.0893,0.1374,0.0836,0.0809
142.721,10.09,0.1215,-3.11,0.1333,0.1356,0.1216,0.0762
142.840,9.66,0.1067,-3.63,0.1554,0.0832,0.1330,0.0773
142.966,9.28,0.0129,-4.03,0.1727,0.0000,0.1335,0.0815
143.104,10.21,0.0000,-5.42,0.2324,0.0000,0.1796,0.0933
143.207,10.83,0.0000,-6.03,0.2582,0.0000,0.1998,0.1077
143.319,10.90,0.0000,-6.08,0.2608,0.0000,0.2018,0.1293
143.419,10.67,0.0000,-5.65,0.2421,0.0000,0.1871,0.1435
143.538,10.40,0.0000,-5.38,0.2304,0.0000,0.1779,0.1590
143.641,10.44,0.0010,-5.48,0.2348,0.0000,0.1815,0.1674
143.767,10.17,0.0327,-5.31,0.2278,0.0000,0.1776,0.1734
143.880,10.06,0.0182,-5.47,0.2344,0.0000,0.1820,0.1802
144.021,10.41,0.0000,-6.08,0.2606,0.0000,0.2016,0.1882
144.137,10.55,0.0000,-6.29,0.2697,0.0000,0.2088,0.1917
144.247,10.82,0.0000,-7.95,0.3407,0.0000,0.2644,0.1985
144.348,10.86,0.0000,-7.55,0.3236,0.0000,0.2511,0.2040
144.463,10.49,0.0000,-6.38,0.2735,0.0000,0.2118,0.2073
144.567,10.85,0.0000,-7.30,0.3127,0.0128,0.2438,0.2148
144.680,10.78,0.0000,-7.29,0.3124,0.0561,0.2478,0.2218
144.783,10.77,0.0000,-6.75,0.2893,0.1412,0.2383,0.2276
144.900,10.30,0.0000,-6.23,0.2672,0.2504,0.2318,0.2335
145.005,10.36,0.0153,-5.87,0.2514,0.2788,0.2229,0.2366
145.125,10.36,0.0000,-5.69,0.2436,0.1808,0.2057,0.2369
145.226,10.53,0.0000,-5.76,0.2470,0.0402,0.1943,0.2320
145.344,10.59,0.0000,-5.65,0.2422,0.0000,0.1861,0.2232
145.461,10.16,0.0000,-5.50,0.2355,0.0292,0.1834,0.2194
145.581,10.25,0.0341,-5.18,0.2219,0.0692,0.1786,0.2125
145.687,10.52,0.0295,-5.32,0.2279,0.0971,0.1859,0.2058
145.802,10.88,0.0000,-5.41,0.2320,0.1090,0.1890,0.2005
145.940,10.82,0.0000,-5.51,0.2361,0.0000,0.1817,0.1933
146.075,10.37,0.0000,-4.87,0.2088,0.0000,0.1600,0.1855
146.180,10.02,0.0000,-4.08,0.1747,0.0235,0.1356,0.1777
146.291,9.63,0.0000,-3.59,0.1540,0.0000,0.1169,0.1702
146.407,9.72,0.0000,-3.34,0.1433,0.0000,0.1090,0.1597
146.521,10.45,0.0000,-3.96,0.1699,0.0000,0.1300,0.1531
146.623,10.87,0.0000,-4.34,0.1859,0.0000,0.1427,0.1493
146.729,11.56,0.0000,-4.94,0.2117,0.0000,0.1631,0.1461
146.863,11.57,0.0000,-5.19,0.2222,0.0000,0.1714,0.1433
146.995,11.65,0.0000,-5.30,0.2272,0.0000,0.1754,0.1430
147.103,11.23,0.0000,-5.21,0.2234,0.0000,0.1725,0.1448
147.225,11.16,0.0000,-5.20,0.2227,0.0000,0.1721,0.1494
147.358,11.42,0.0000,-4.80,0.2058,0.0000,0.1588,0.1568
147.467,11.29,0.0000,-5.22,0.2238,0.0000,0.1730,0.1649
147.567,10.36,0.0000,-3.67,0.1571,0.0000,0.1208,0.1652
147.701,10.49,0.0000,-3.82,0.1637,0.0000,0.1259,0.1628
147.823,10.27,0.0000,-2.27,0.0974,0.0000,0.0740,0.1523
147.947,10.49,0.0000,-2.47,0.1057,0.0000,0.0805,0.1396
148.055,10.19,0.0000,-2.20,0.0941,0.0000,0.0714,0.1289
148.169,9.90,0.0000,-2.18,0.0934,0.0000,0.0709,0.1189
148.301,9.52,0.0000,-1.85,0.0794,0.0000,0.0600,0.1044
148.418,9.48,0.0000,-1.27,0.0545,0.0000,0.0405,0.0888
148.535,10.13,0.0000,-1.60,0.0687,0.0000,0.0516,0.0764
148.667,10.48,0.0000,-1.84,0.0789,0.0000,0.0596,0.0674
148.771,11.05,0.0000,-2.29,0.0980,0.0000,0.0746,0.0645
148.899,11.77,0.0000,-2.85,0.1220,0.0000,0.0933,0.0653
149.019,11.85,0.0000,-3.76,0.1613,0.0000,0.1239,0.0692
149.132,11.15,0.0000,-5.29,0.2268,0.0000,0.1752,0.0804
149.251,10.87,0.0000,-5.54,0.2374,0.0902,0.1925,0.0932
149.374,10.25,0.0000,-4.96,0.2127,0.0000,0.1641,0.1100
149.493,10.28,0.0000,-4.27,0.1832,0.0000,0.1410,0.1194
149.631,10.51,0.0000,-4.46,0.1910,0.1164,0.1588,0.1315
149.734,10.61,0.0000,-3.96,0.1697,0.0000,0.1305,0.1388
149.851,10.81,0.0000,-4.03,0.1726,0.0000,0.1327,0.1456
149.955,11.29,0.0000,-4.37,0.1873,0.0000,0.1442,0.1502
150.062,11.03,0.0000,-4.19,0.1796,0.0000,0.1382,0.1516
150.189,11.00,0.0000,-4.22,0.1808,0.0000,0.1392,0.1479
150.327,10.53,0.0000,-4.22,0.1807,0.0000,0.1390,0.1407
150.430,10.02,0.0000,-4.10,0.1758,0.0000,0.1351,0.1380
150.530,9.22,0.0000,-4.87,0.2088,0.0000,0.1608,0.1388
150.653,8.96,0.0000,-4.40,0.1884,0.0000,0.1448,0.1395
150.787,9.13,0.0000,-4.49,0.1922,0.0000,0.1478,0.1398
150.907,9.22,0.0000,-4.26,0.1827,0.0000,0.1403,0.1408
151.014,9.16,0.0000,-4.31,0.1846,0.0000,0.1417,0.1408
151.126,9.28,0.0000,-4.18,0.1792,0.0000,0.1375,0.1410
151.269,9.53,0.0000,-4.16,0.1784,0.0000,0.1368,0.1411
151.372,9.42,0.0000,-4.18,0.1791,0.0000,0.1373,0.1408
151.499,9.65,0.0000,-4.55,0.1949,0.0000,0.1497,0.1416
151.599,9.35,0.0000,-4.20,0.1801,0.0000,0.1381,0.1396
151.735,9.84,0.0000,-4.45,0.1907,0.0000,0.1466,0.1404
151.851,9.84,0.0000,-4.56,0.1953,0.0000,0.1503,0.1415
151.952,10.04,0.0000,-4.86,0.2084,0.0000,0.1604,0.1429
152.057,10.01,0.0000,-4.69,0.2012,0.0000,0.1546,0.1445
152.174,9.89,0.0000,-4.59,0.1968,0.0000,0.1510,0.1469
152.297,10.13,0.0000,-4.29,0.1839,0.0000,0.1410,0.1477
152.427,9.77,0.0000,-4.20,0.1802,0.0000,0.1380,0.1479
152.554,9.91,0.0000,-3.96,0.1696,0.0000,0.1297,0.1460
152.678,9.59,0.0000,-3.71,0.1590,0.0000,0.1216,0.1436
152.779,9.44,0.0000,-3.33,0.1429,0.0000,0.1089,0.1396
152.896,9.56,0.0000,-3.16,0.1354,0.0000,0.1030,0.1351
153.037,9.67,0.0000,-3.05,0.1309,0.0000,0.0995,0.1269
153.153,9.92,0.0000,-3.26,0.1397,0.0000,0.1064,0.1198
153.268,10.00,0.0000,-3.06,0.1311,0.0000,0.0997,0.1155
153.373,10.00,0.0000,-4.12,0.1767,0.0000,0.1356,0.1162
153.491,10.12,0.0000,-4.25,0.1821,0.0000,0.1399,0.1168
153.606,9.89,0.0000,-3.67,0.1571,0.0000,0.1200,0.1168
153.735,9.96,0.0000,-3.39,0.1455,0.0000,0.1109,0.1169
153.859,9.82,0.0000,-3.49,0.1494,0.0000,0.1138,0.1174
153.983,9.83,0.0000,-3.50,0.1500,0.0000,0.1143,0.1195
154.104,9.53,0.0000,-3.16,0.1352,0.0000,0.1028,0.1201
154.215,9.91,0.0000,-3.39,0.1451,0.0000,0.1105,0.1188
154.331,9.93,0.0000,-3.25,0.1393,0.0000,0.1056,0.1158
154.469,10.93,0.0000,-3.18,0.1363,0.0000,0.1035,0.1106
154.572,10.50,0.0000,-3.14,0.1344,0.0000,0.1021,0.1074
154.696,9.96,0.0000,-2.78,0.1193,0.0000,0.0904,0.1036
154.819,10.26,0.0000,-2.54,0.1087,0.0000,0.0821,0.0994
154.921,10.41,0.0000,-2.10,0.0899,0.0000,0.0673,0.0955
155.029,10.81,0.0000,-1.60,0.0687,0.0000,0.0508,0.0902
155.162,10.87,0.0143,-0.64,0.0274,0.0000,0.0189,0.0814
155.264,11.19,0.0000,0.14,0.0083,0.0000,0.0135,0.0720
155.404,11.59,0.0000,0.60,0.0360,0.0000,0.0417,0.0635
155.529,12.24,0.0000,0.26,0.0158,0.0000,0.0211,0.0526
155.669,12.85,0.0000,0.31,0.0186,0.0000,0.0240,0.0429
155.802,12.79,0.0060,0.16,0.0096,0.0000,0.0156,0.0340
155.904,12.49,0.0000,0.01,0.0007,0.0000,0.0058,0.0269
156.022,12.06,0.0000,-0.01,0.0005,0.0000,0.0049,0.0198
156.154,11.74,0.0000,0.15,0.0092,0.0000,0.0145,0.0171
156.262,11.60,0.0355,0.25,0.0153,0.0000,0.0225,0.0176
156.398,11.55,0.0962,0.44,0.0263,0.0000,0.0365,0.0159
156.537,11.83,0.0942,0.50,0.0300,0.0000,0.0401,0.0179
156.637,11.12,0.0850,0.57,0.0340,0.0000,0.0437,0.0199
156.743,10.73,0.1117,0.74,0.0443,0.0000,0.0554,0.0250
156.868,11.05,0.1269,1.41,0.0844,0.0000,0.0977,0.0317
156.989,12.10,0.0000,0.60,0.0362,0.0000,0.0434,0.0407
157.101,12.92,0.0000,-0.21,0.0089,0.0000,0.0028,0.0412
157.213,12.95,0.0000,-0.47,0.0200,0.0000,0.0120,0.0416
157.323,13.72,0.0000,-0.44,0.0188,0.0000,0.0113,0.0410
157.463,14.03,0.0000,-2.65,0.1137,0.0000,0.0859,0.0434
157.563,14.30,0.0000,-2.15,0.0923,0.0000,0.0693,0.0468
157.669,14.36,0.0000,-1.48,0.0633,0.0000,0.0468,0.0470
157.783,13.97,0.0000,-0.95,0.0407,0.0000,0.0289,0.0451
157.901,16.12,0.0000,-0.91,0.0392,0.0000,0.0273,0.0371
158.023,16.71,0.0000,-1.24,0.0529,0.0000,0.0379,0.0356
158.143,17.32,0.0000,-1.52,0.0652,0.0000,0.0477,0.0406
158.264,16.38,0.0000,-1.09,0.0469,0.0000,0.0332,0.0434
158.365,17.12,0.0000,-0.76,0.0325,0.0000,0.0221,0.0442
158.465,17.96,0.0000,-1.40,0.0599,0.0000,0.0432,0.0415
158.583,16.94,0.0000,-1.87,0.0801,0.0000,0.0585,0.0387
158.698,16.29,0.0000,-2.54,0.1088,0.0000,0.0811,0.0407
158.823,16.33,0.0000,-3.37,0.1443,0.0000,0.1093,0.0487
158.943,16.57,0.0000,-3.29,0.1409,0.0000,0.1068,0.0592
159.063,16.98,0.0000,-3.24,0.1388,0.0000,0.1052,0.0657
159.176,16.60,0.0000,-2.35,0.1008,0.0000,0.0754,0.0699
159.310,16.82,0.0000,-2.23,0.0954,0.0000,0.0714,0.0745
159.437,16.54,0.0000,-2.95,0.1263,0.0000,0.0957,0.0817
159.543,16.48,0.0000,-2.36,0.1012,0.0000,0.0762,0.0854
159.657,16.42,0.0000,-1.99,0.0852,0.0000,0.0638,0.0874
159.783,16.45,0.0000,-2.46,0.1056,0.0000,0.0795,0.0860
159.901,16.29,0.0000,-2.96,0.1270,0.0000,0.0963,0.0841
160.024,16.70,0.0000,-2.57,0.1101,0.0000,0.0830,0.0813
160.142,16.25,0.0000,-2.20,0.0941,0.0000,0.0705,0.0794
