timestamp_s,trunk_angle_deg,trunk_score,cervical_cm,cervical_score,lean_score,pss_raw,pss_smooth
20.404,3.05,0.1880,3.32,0.1992,0.0682,0.0946,0.0946
20.515,3.09,0.1892,3.23,0.1935,0.0660,0.0886,0.0933
20.643,3.24,0.1895,2.86,0.1717,0.0632,0.0681,0.0854
20.743,3.24,0.1868,2.78,0.1666,0.0649,0.0690,0.0807
20.867,3.27,0.1815,2.56,0.1535,0.0630,0.0709,0.0778
21.012,3.50,0.1745,2.07,0.1243,0.0600,0.0756,0.0772
21.142,3.54,0.1642,1.87,0.1123,0.0580,0.0770,0.0773
21.274,3.69,0.1362,1.42,0.0852,0.0487,0.0795,0.0775
21.378,3.83,0.1272,1.03,0.0618,0.0700,0.0853,0.0781
21.507,3.25,0.0837,0.79,0.0477,0.0559,0.0844,0.0771
21.639,3.58,0.0868,0.36,0.0215,0.0642,0.0903,0.0784
21.746,3.82,0.0577,-0.10,0.0042,0.0584,0.0955,0.0809
21.865,3.91,0.0397,-0.57,0.0242,0.0252,0.1070,0.0849
21.969,3.61,0.0214,-0.23,0.0097,0.0000,0.0922,0.0872
22.115,3.59,0.0297,0.40,0.0237,0.0000,0.0807,0.0879
22.247,2.84,0.0225,1.66,0.0995,0.0000,0.0666,0.0869
22.375,2.87,0.0238,1.93,0.1155,0.0064,0.0647,0.0847
22.483,2.31,0.0482,2.08,0.1249,0.1387,0.0774,0.0832
22.611,2.10,0.0694,2.14,0.1285,0.2010,0.0841,0.0826
22.729,1.33,0.1025,2.55,0.1527,0.2479,0.0861,0.0816
22.830,0.91,0.0959,2.37,0.1422,0.2359,0.0866,0.0805
22.934,0.90,0.0677,1.84,0.1107,0.1981,0.0873,0.0790
23.035,0.85,0.0536,1.65,0.0992,0.1387,0.0827,0.0787
23.142,1.10,0.1365,1.46,0.0875,0.0607,0.0811,0.0788
23.283,0.98,0.1661,2.03,0.1218,0.0000,0.0702,0.0795
23.413,2.55,0.2260,1.39,0.0833,0.0000,0.0801,0.0812
23.513,2.26,0.2367,1.36,0.0817,0.0000,0.0809,0.0817
23.641,3.06,0.2412,0.70,0.0421,0.0000,0.0883,0.0820
23.751,3.43,0.1732,0.41,0.0249,0.0000,0.0880,0.0823
23.851,3.97,0.1297,-0.36,0.0156,0.0000,0.1026,0.0836
23.974,4.49,0.0673,-0.02,0.0010,0.0000,0.0879,0.0843
24.090,5.45,0.0000,-1.58,0.0677,0.0000,0.1367,0.0886
24.211,5.65,0.0000,-2.17,0.0929,0.0000,0.1564,0.0985
24.329,5.61,0.0079,-1.93,0.0829,0.0000,0.1488,0.1086
24.444,5.42,0.0009,-1.55,0.0664,0.0000,0.1350,0.1142
24.547,5.01,0.0000,-1.49,0.0640,0.0000,0.1329,0.1192
24.650,5.19,0.0000,-2.03,0.0869,0.0000,0.1508,0.1254
24.758,4.99,0.0000,-2.11,0.0905,0.0000,0.1537,0.1339
24.872,4.91,0.0000,-2.14,0.0916,0.0000,0.1545,0.1389
24.977,4.56,0.0000,-2.86,0.1224,0.0000,0.1783,0.1470
25.107,4.56,0.0000,-3.23,0.1386,0.0000,0.1906,0.1542
25.243,4.50,0.0000,-3.18,0.1363,0.0000,0.1886,0.1590
25.352,4.47,0.0000,-3.20,0.1371,0.0000,0.1894,0.1633
25.488,4.47,0.0000,-3.16,0.1354,0.0000,0.1879,0.1704
25.588,4.46,0.0000,-3.34,0.1433,0.0000,0.1939,0.1759
25.707,4.62,0.0000,-3.80,0.1627,0.0000,0.2087,0.1831
25.814,4.48,0.0000,-3.66,0.1570,0.0000,0.2042,0.1885
25.937,4.62,0.0000,-3.76,0.1610,0.0000,0.2078,0.1947
26.039,4.50,0.0000,-3.59,0.1539,0.0000,0.2023,0.1978
26.177,4.64,0.0000,-3.65,0.1563,0.0000,0.2042,0.1995
26.282,4.53,0.0000,-3.74,0.1601,0.0000,0.2070,0.2008
26.385,4.64,0.0000,-3.64,0.1560,0.0000,0.2036,0.2021
26.487,4.54,0.0000,-3.69,0.1582,0.0000,0.2056,0.2040
26.597,4.35,0.0000,-3.77,0.1616,0.0000,0.2082,0.2060
26.697,4.42,0.0000,-3.62,0.1553,0.0000,0.2031,0.2059
26.799,4.47,0.0000,-3.72,0.1595,0.0000,0.2066,0.2060
26.916,4.52,0.0000,-3.86,0.1654,0.0000,0.2113,0.2066
27.022,4.59,0.0000,-3.94,0.1690,0.0000,0.2144,0.2070
