timestamp_s,trunk_angle_deg,trunk_score,cervical_cm,cervical_score,lean_score,pss_raw,pss_smooth
25.138,4.29,0.0146,0.76,0.0457,0.1510,0.0728,0.0728
25.281,4.20,0.0000,0.71,0.0427,0.1507,0.0728,0.0729
25.396,4.24,0.0137,0.82,0.0495,0.1550,0.0729,0.0730
25.500,4.28,0.0137,0.79,0.0473,0.1585,0.0736,0.0733
25.632,4.33,0.0037,0.90,0.0541,0.1621,0.0724,0.0732
25.765,4.30,0.0000,0.96,0.0574,0.1598,0.0714,0.0729
25.866,4.32,0.0001,1.13,0.0678,0.1596,0.0695,0.0726
25.970,4.34,0.0149,1.09,0.0654,0.1445,0.0691,0.0723
26.071,4.34,0.0184,1.11,0.0667,0.0501,0.0597,0.0713
26.205,4.49,0.0274,0.79,0.0476,0.0000,0.0587,0.0692
26.342,4.65,0.0574,0.38,0.0231,0.0000,0.0646,0.0678
26.475,4.78,0.0502,0.27,0.0162,0.0000,0.0656,0.0668
26.592,4.66,0.0000,0.95,0.0568,0.0000,0.0558,0.0648
26.726,4.66,0.0000,0.60,0.0357,0.0000,0.0598,0.0629
26.850,5.01,0.0000,-0.43,0.0184,0.0000,0.0808,0.0625
26.964,5.22,0.0000,-0.80,0.0345,0.0000,0.0934,0.0647
27.098,5.75,0.0000,-1.48,0.0636,0.0000,0.1162,0.0710
27.203,5.83,0.0000,-1.96,0.0841,0.0000,0.1322,0.0783
27.334,5.91,0.0000,-2.73,0.1169,0.0000,0.1577,0.0897
27.456,6.25,0.0000,-4.13,0.1771,0.0000,0.2047,0.1051
27.583,7.39,0.0000,-5.94,0.2544,0.0000,0.2647,0.1300
27.683,8.00,0.0000,-6.78,0.2906,0.0000,0.2932,0.1535
27.825,8.68,0.0000,-6.64,0.2847,0.0000,0.2887,0.1847
27.944,8.29,0.0000,-5.52,0.2367,0.0000,0.2514,0.2106
28.047,7.21,0.0000,-4.09,0.1751,0.0000,0.2032,0.2229
28.150,6.57,0.0000,-4.73,0.2028,0.0000,0.2248,0.2323
28.260,5.67,0.0000,-7.52,0.3223,0.0000,0.3161,0.2483
28.371,4.86,0.0000,-7.81,0.3345,0.0000,0.3195,0.2689
28.483,4.87,0.0000,-7.69,0.3295,0.0000,0.3179,0.2806
28.584,4.67,0.0000,-7.82,0.3350,0.0000,0.3192,0.2873
28.684,4.56,0.0000,-7.68,0.3291,0.0000,0.3171,0.2898
28.797,4.21,0.0000,-8.04,0.3446,0.0000,0.3214,0.2916
28.904,4.16,0.0000,-7.76,0.3326,0.0000,0.3178,0.2954
29.026,4.24,0.0000,-8.42,0.3610,0.0327,0.3296,0.3034
29.158,3.87,0.0000,-8.28,0.3549,0.0000,0.3244,0.3115
29.277,3.76,0.0000,-8.29,0.3552,0.0000,0.3245,0.3206
29.411,3.74,0.0000,-8.34,0.3573,0.0000,0.3252,0.3216
29.531,3.65,0.0000,-7.52,0.3222,0.0000,0.3146,0.3199
29.672,3.74,0.0000,-8.14,0.3490,0.0000,0.3227,0.3202
29.791,3.77,0.0000,-6.93,0.2972,0.0000,0.2972,0.3169
29.912,3.50,0.0000,-7.53,0.3229,0.0000,0.3145,0.3155
30.050,3.62,0.0000,-8.06,0.3452,0.0000,0.3214,0.3149
30.193,3.62,0.0000,-7.60,0.3256,0.0000,0.3152,0.3136
30.293,3.85,0.0000,-7.65,0.3279,0.0000,0.3154,0.3127
30.417,3.86,0.0000,-7.49,0.3209,0.0000,0.3133,0.3128
