timestamp_s,trunk_angle_deg,trunk_score,cervical_cm,cervical_score,lean_score,pss_raw,pss_smooth
41.160,15.17,0.0000,6.05,0.3631,0.0000,0.0908,0.1703
41.299,14.75,0.0000,5.76,0.3455,0.0000,0.0864,0.1497
41.417,15.68,0.0000,5.72,0.3433,0.0000,0.0858,0.1294
41.533,14.60,0.0000,5.86,0.3519,0.0000,0.0880,0.1148
41.635,14.62,0.0000,5.94,0.3563,0.0000,0.0891,0.1002
41.744,14.99,0.0000,5.95,0.3570,0.0000,0.0893,0.0910
41.864,14.10,0.0000,5.76,0.3458,0.0000,0.0865,0.0886
41.975,14.35,0.0000,5.91,0.3544,0.0000,0.0886,0.0884
42.077,14.39,0.0000,5.89,0.3535,0.0000,0.0884,0.0882
42.194,14.00,0.0000,5.87,0.3525,0.0000,0.0881,0.0877
42.295,13.43,0.0000,5.82,0.3494,0.0000,0.0873,0.0877
42.408,14.11,0.0000,5.68,0.3407,0.0000,0.0852,0.0878
42.514,13.40,0.0000,6.00,0.3601,0.0000,0.0900,0.0883
42.616,13.19,0.0000,5.94,0.3565,0.0000,0.0891,0.0884
42.730,13.24,0.0000,5.90,0.3542,0.0000,0.0885,0.0882
42.847,12.98,0.0000,5.90,0.3542,0.0000,0.0885,0.0885
42.964,13.45,0.0000,5.98,0.3589,0.0000,0.0897,0.0887
43.081,13.20,0.0000,6.00,0.3599,0.0000,0.0900,0.0889
43.199,13.42,0.0000,6.06,0.3635,0.0000,0.0909,0.0891
43.299,13.80,0.0000,6.00,0.3602,0.0000,0.0901,0.0893
43.431,13.98,0.0000,6.58,0.3949,0.0000,0.1108,0.0909
43.540,14.34,0.0000,7.33,0.4400,0.0000,0.1874,0.0983
43.644,14.12,0.0000,8.37,0.5024,0.0000,0.2388,0.1117
43.777,16.08,0.0000,9.42,0.5649,0.0000,0.2537,0.1333
43.879,15.25,0.0000,9.89,0.5931,0.0000,0.2602,0.1502
44.000,13.01,0.0000,10.17,0.6099,0.0000,0.2641,0.1735
44.102,12.98,0.0000,10.01,0.6003,0.0000,0.2615,0.1908
44.205,12.50,0.0000,9.37,0.5624,0.0000,0.2522,0.2073
44.340,12.21,0.0000,8.49,0.5092,0.0000,0.2400,0.2279
44.441,12.29,0.0000,8.56,0.5138,0.0000,0.2411,0.2419
44.542,10.89,0.0000,8.54,0.5122,0.0000,0.2403,0.2495
44.661,11.32,0.0000,7.87,0.4721,0.0000,0.2297,0.2505
44.772,11.19,0.0000,7.87,0.4724,0.0000,0.2296,0.2481
44.902,11.54,0.0000,7.32,0.4391,0.0000,0.1837,0.2423
45.002,11.69,0.0000,7.32,0.4393,0.0000,0.1840,0.2348
45.142,12.11,0.0000,7.31,0.4386,0.0000,0.1829,0.2234
45.259,12.18,0.0000,7.35,0.4411,0.0000,0.1872,0.2160
45.385,12.33,0.0000,7.47,0.4480,0.0000,0.1989,0.2106
45.486,12.52,0.0000,7.57,0.4542,0.0000,0.2097,0.2080
45.610,12.41,0.0000,7.50,0.4500,0.0000,0.2027,0.2054
45.721,12.09,0.0000,7.33,0.4398,0.0000,0.1857,0.2010
45.837,12.56,0.0000,7.63,0.4577,0.0000,0.2168,0.1987
45.938,12.40,0.0000,7.56,0.4533,0.0000,0.2090,0.1999
46.076,12.37,0.0000,7.73,0.4637,0.0000,0.2261,0.2039
46.192,12.59,0.0000,7.47,0.4480,0.0000,0.1991,0.2061
46.327,12.12,0.0000,7.35,0.4408,0.0000,0.1869,0.2031
46.436,12.08,0.0000,7.53,0.4519,0.0000,0.2055,0.2011
46.562,12.90,0.0000,7.69,0.4616,0.0000,0.2219,0.2012
46.680,12.79,0.0000,7.35,0.4410,0.0000,0.1868,0.2014
46.808,12.44,0.0000,7.53,0.4521,0.0000,0.2062,0.2031
46.939,12.72,0.0000,7.63,0.4577,0.0000,0.2156,0.2018
47.053,11.99,0.0000,7.68,0.4611,0.0000,0.2218,0.2036
47.161,12.24,0.0000,7.80,0.4682,0.0000,0.2290,0.2052
47.274,12.68,0.0000,7.40,0.4442,0.0000,0.1933,0.2082
47.380,11.86,0.0000,7.10,0.4260,0.0000,0.1637,0.2087
47.493,11.93,0.0000,7.27,0.4361,0.0000,0.1801,0.2053
47.606,11.62,0.0000,7.29,0.4371,0.0000,0.1816,0.2017
47.733,12.53,0.0000,7.43,0.4460,0.0000,0.1960,0.1998
47.847,12.13,0.0000,7.53,0.4518,0.0000,0.2056,0.1997
47.948,11.73,0.0000,7.66,0.4594,0.0000,0.2184,0.2000
48.055,13.54,0.0000,7.58,0.4550,0.0000,0.2111,0.1975
48.175,12.97,0.0000,7.53,0.4520,0.0000,0.2068,0.1958
48.280,12.36,0.0000,7.42,0.4451,0.0000,0.1947,0.1955
48.409,11.71,0.0000,7.33,0.4396,0.0000,0.1856,0.1964
48.521,11.42,0.0000,7.52,0.4515,0.0000,0.2054,0.1985
48.627,12.73,0.0000,7.31,0.4385,0.0000,0.1830,0.1988
48.733,12.00,0.0000,7.58,0.4547,0.0000,0.2108,0.1996
48.857,11.80,0.0000,7.18,0.4308,0.0000,0.1702,0.1965
48.989,12.20,0.0000,7.17,0.4303,0.0000,0.1691,0.1916
49.110,11.66,0.0000,7.46,0.4476,0.0000,0.1983,0.1876
49.222,11.52,0.0000,7.36,0.4415,0.0000,0.1880,0.1857
49.341,11.95,0.0000,7.19,0.4312,0.0000,0.1703,0.1844
49.463,11.90,0.0000,7.17,0.4300,0.0000,0.1683,0.1824
49.585,11.74,0.0000,6.92,0.4153,0.0000,0.1432,0.1776
49.700,11.72,0.0000,7.24,0.4346,0.0000,0.1760,0.1777
49.801,12.59,0.0000,6.56,0.3935,0.0000,0.1066,0.1701
49.904,12.70,0.0000,7.02,0.4212,0.0000,0.1542,0.1669
50.004,11.91,0.0000,7.42,0.4452,0.0000,0.1948,0.1672
50.123,12.03,0.0000,7.09,0.4256,0.0000,0.1626,0.1680
50.225,13.12,0.0000,7.39,0.4434,0.0000,0.1930,0.1670
50.327,11.94,0.0000,7.26,0.4356,0.0000,0.1792,0.1677
50.440,12.70,0.0000,7.22,0.4329,0.0000,0.1749,0.1676
50.545,12.55,0.0000,6.99,0.4195,0.0000,0.1516,0.1642
50.649,12.11,0.0000,7.09,0.4255,0.0000,0.1621,0.1620
50.749,11.36,0.0000,7.44,0.4465,0.0000,0.1973,0.1669
50.865,12.05,0.0000,7.30,0.4377,0.0000,0.1824,0.1725
50.987,11.90,0.0000,7.28,0.4367,0.0000,0.1800,0.1735
51.097,12.25,0.0000,6.56,0.3934,0.0000,0.1064,0.1689
51.220,10.25,0.0000,4.38,0.2629,0.0000,0.0657,0.1567
51.320,9.39,0.0000,3.01,0.1808,0.0000,0.0452,0.1423
51.429,7.72,0.0000,0.37,0.0221,0.0000,0.0055,0.1274
51.541,5.23,0.0000,-1.76,0.0755,0.0000,0.0189,0.1099
51.668,4.54,0.0201,-4.62,0.1980,0.0000,0.0505,0.0986
51.779,4.72,0.0000,-6.89,0.2954,0.0000,0.0739,0.0816
51.882,3.77,0.0000,-8.21,0.3517,0.0000,0.0879,0.0724
52.022,2.98,0.0000,-8.11,0.3475,0.0000,0.0869,0.0603
52.153,1.86,0.0000,-10.98,0.4706,0.0000,0.1177,0.0603
52.282,0.25,0.2258,-8.48,0.3634,0.0000,0.1021,0.0661
52.387,0.88,0.3068,-9.32,0.3995,0.0000,0.1152,0.0749
52.517,0.38,0.2269,-12.16,0.5211,0.0000,0.1416,0.0919
52.662,1.62,0.1767,-12.29,0.5268,0.0000,0.1405,0.1056
52.788,1.32,0.3121,-12.70,0.5441,0.0000,0.1516,0.1172
52.900,1.14,0.3153,-13.16,0.5640,0.0000,0.1568,0.1244
53.028,1.65,0.2347,-14.04,0.6018,0.0000,0.1622,0.1333
53.163,2.07,0.2447,-13.71,0.5874,0.0000,0.1591,0.1399
53.290,1.52,0.1607,-15.12,0.6478,0.0000,0.1700,0.1480
53.405,1.03,0.2149,-15.11,0.6477,0.0000,0.1727,0.1533
53.523,0.25,0.0939,-16.99,0.7281,0.0000,0.1867,0.1599
53.656,0.48,0.0761,-17.21,0.7375,0.0000,0.1882,0.1665
53.770,0.84,0.1830,-16.89,0.7240,0.0000,0.1901,0.1705
53.873,0.77,0.1966,-17.14,0.7344,0.0000,0.1934,0.1759
53.987,0.38,0.1275,-17.25,0.7394,0.0000,0.1912,0.1795
54.103,0.71,0.1423,-17.41,0.7463,0.0000,0.1937,0.1827
54.219,0.53,0.1189,-17.15,0.7349,0.0000,0.1897,0.1866
54.319,0.68,0.0294,-17.26,0.7397,0.0715,0.1971,0.1888
54.456,0.83,0.0924,-16.83,0.7214,0.0000,0.1850,0.1900
54.571,0.93,0.1387,-16.54,0.7087,0.0000,0.1841,0.1897
54.674,0.52,0.1241,-16.70,0.7156,0.0000,0.1851,0.1894
54.791,0.98,0.0881,-17.04,0.7302,0.0000,0.1870,0.1889
54.901,1.31,0.0811,-16.90,0.7245,0.0000,0.1852,0.1880
55.020,0.56,0.0887,-17.16,0.7356,0.0000,0.1883,0.1875
55.141,0.27,0.0353,-18.09,0.7754,0.0000,0.1956,0.1877
55.272,0.51,0.0014,-18.02,0.7721,0.0000,0.1931,0.1882
55.372,0.52,0.0095,-17.67,0.7574,0.0000,0.1898,0.1881
55.509,0.81,0.0000,-17.64,0.7559,0.0000,0.1890,0.1888
55.626,1.36,0.1420,-15.73,0.6740,0.0000,0.1756,0.1878
55.743,1.62,0.1419,-16.35,0.7007,0.0000,0.1823,0.1872
55.865,2.17,0.1163,-16.85,0.7221,0.0000,0.1863,0.1887
55.989,2.43,0.1948,-16.10,0.6900,0.0000,0.1822,0.1871
56.100,0.59,0.1284,-15.91,0.6819,0.0000,0.1769,0.1854
56.238,0.62,0.0105,-15.66,0.6712,0.0000,0.1683,0.1823
56.357,0.54,0.0000,-16.39,0.7024,0.0000,0.1756,0.1795
56.472,0.49,0.0000,-19.49,0.8351,0.0000,0.2088,0.1799
56.598,0.23,0.0000,-17.18,0.7361,0.0000,0.1840,0.1812
56.715,1.32,0.0000,-16.23,0.6954,0.0000,0.1738,0.1808
56.823,2.73,0.0000,-15.88,0.6805,0.0000,0.1701,0.1780
56.939,2.99,0.0000,-15.24,0.6531,0.0000,0.1633,0.1770
57.061,2.99,0.0000,-15.07,0.6457,0.0000,0.1614,0.1753
57.174,2.92,0.0000,-15.43,0.6612,0.0000,0.1653,0.1744
57.306,2.82,0.0000,-16.26,0.6969,0.0000,0.1742,0.1743
57.440,1.48,0.0000,-16.62,0.7125,0.0000,0.1781,0.1740
57.543,0.09,0.0000,-17.17,0.7358,0.0000,0.1840,0.1721
57.654,0.21,0.0000,-18.22,0.7809,0.0000,0.1952,0.1735
57.755,0.21,0.0000,-19.34,0.8287,0.0000,0.2072,0.1762
57.869,0.14,0.0000,-19.40,0.8315,0.0000,0.2079,0.1812
57.991,0.21,0.0000,-19.44,0.8333,0.0000,0.2083,0.1860
58.107,0.24,0.0000,-18.71,0.8019,0.0000,0.2005,0.1903
58.207,0.22,0.0000,-18.25,0.7820,0.0000,0.1955,0.1934
58.343,0.64,0.0000,-18.27,0.7831,0.0000,0.1958,0.1964
58.458,0.44,0.0000,-18.56,0.7956,0.0000,0.1989,0.1988
58.595,0.06,0.0000,-18.11,0.7760,0.0000,0.1940,0.2000
58.698,0.51,0.0000,-18.72,0.8024,0.0000,0.2006,0.2002
58.826,1.13,0.0000,-19.90,0.8531,0.0000,0.2133,0.2006
58.943,0.79,0.0000,-19.29,0.8266,0.0000,0.2067,0.2005
59.048,0.57,0.0000,-18.77,0.8044,0.0000,0.2011,0.2002
59.190,1.20,0.0000,-19.47,0.8345,0.0000,0.2086,0.2012
59.308,0.51,0.0000,-19.31,0.8274,0.0000,0.2069,0.2028
59.428,0.36,0.0000,-18.51,0.7933,0.0000,0.1983,0.2035
59.543,0.16,0.0000,-19.38,0.8306,0.0000,0.2076,0.2045
59.657,0.36,0.0000,-19.31,0.8277,0.0000,0.2069,0.2056
59.773,0.23,0.0000,-20.13,0.8626,0.0000,0.2157,0.2067
59.876,0.57,0.0000,-20.37,0.8731,0.0000,0.2183,0.2080
60.035,0.82,0.0000,-19.95,0.8548,0.0000,0.2137,0.2093
60.143,0.33,0.0000,-18.44,0.7901,0.0000,0.1975,0.2097
60.264,0.21,0.0000,-18.00,0.7716,0.0000,0.1929,0.2084
60.399,0.10,0.0000,-16.74,0.7173,0.0000,0.1793,0.2052
60.504,0.02,0.0000,-16.89,0.7239,0.0000,0.1810,0.2032
60.604,0.46,0.0000,-16.77,0.7186,0.0000,0.1797,0.2008
60.758,0.11,0.0000,-17.48,0.7493,0.0000,0.1873,0.1963
60.885,0.13,0.0000,-17.88,0.7662,0.0000,0.1916,0.1920
60.996,0.57,0.0000,-17.59,0.7538,0.0000,0.1884,0.1894
61.132,0.38,0.0000,-17.25,0.7394,0.0000,0.1849,0.1860
61.232,1.08,0.0000,-17.68,0.7577,0.0000,0.1894,0.1853
61.333,1.04,0.0000,-17.40,0.7458,0.0000,0.1864,0.1854
61.457,0.61,0.0000,-16.58,0.7104,0.0000,0.1776,0.1853
61.588,0.23,0.0000,-20.19,0.8655,0.0000,0.2164,0.1882
61.689,1.27,0.0000,-18.84,0.8074,0.0000,0.2018,0.1901
61.797,1.88,0.0000,-19.69,0.8439,0.0000,0.2110,0.1921
61.898,2.71,0.0000,-19.88,0.8520,0.0000,0.2130,0.1942
62.023,5.38,0.0000,-19.08,0.8177,0.0000,0.2044,0.1964
62.135,8.97,0.0000,-22.58,0.9679,0.0000,0.2420,0.2013
62.268,11.10,0.0000,-22.31,0.9563,0.0000,0.2391,0.2077
62.392,11.42,0.0000,-23.01,0.9860,0.0000,0.2465,0.2134
62.524,12.22,0.0000,-25.26,1.0000,0.0000,0.2500,0.2210
62.636,13.67,0.0000,-26.67,1.0000,0.0000,0.2500,0.2271
62.744,14.16,0.0000,-25.82,1.0000,0.0000,0.2500,0.2316
62.857,14.18,0.0000,-27.01,1.0000,0.0000,0.2500,0.2356
62.984,14.41,0.0000,-28.49,1.0000,0.0000,0.2500,0.2413
63.085,15.11,0.0000,-26.78,1.0000,0.0000,0.2500,0.2453
63.191,13.91,0.0000,-26.85,1.0000,0.0000,0.2500,0.2471
63.310,13.51,0.0000,-28.42,1.0000,0.0000,0.2500,0.2489
63.433,14.49,0.0000,-29.16,1.0000,0.0000,0.2500,0.2498
63.552,14.06,0.0000,-29.83,1.0000,0.0000,0.2500,0.2500
63.673,15.23,0.0000,-28.45,1.0000,0.0000,0.2500,0.2500
63.795,14.76,0.0000,-28.65,1.0000,0.0000,0.2500,0.2500
63.907,14.64,0.0000,-28.80,1.0000,0.0000,0.2500,0.2500
64.039,14.68,0.0000,-29.62,1.0000,0.0000,0.2500,0.2500
64.141,14.76,0.0000,-29.19,1.0000,0.0000,0.2500,0.2500
64.275,13.83,0.0000,-32.28,1.0000,0.0000,0.2500,0.2500
64.395,13.43,0.0000,-27.17,1.0000,0.0000,0.2500,0.2500
64.497,13.63,0.0000,-29.75,1.0000,0.0000,0.2500,0.2500
64.627,13.85,0.0000,-29.02,1.0000,0.0000,0.2500,0.2500
64.763,14.31,0.0000,-30.10,1.0000,0.0000,0.2500,0.2500
64.891,15.03,0.0000,-26.77,1.0000,0.0000,0.2500,0.2500
64.999,14.29,0.0000,-32.07,1.0000,0.0000,0.2500,0.2500
