timestamp_s,trunk_angle_deg,trunk_score,cervical_cm,cervical_score,lean_score,pss_raw,pss_smooth
319.737,4.13,0.0000,-0.13,0.0055,0.0150,0.0036,0.0036
319.863,4.34,0.0178,-0.02,0.0010,0.0078,0.0023,0.0051
319.996,4.33,0.0000,0.29,0.0177,0.0006,0.0045,0.0041
320.106,4.11,0.0097,0.22,0.0132,0.0347,0.0090,0.0049
320.229,4.21,0.0000,0.04,0.0022,0.1031,0.0160,0.0079
320.360,4.40,0.0660,0.21,0.0126,0.0512,0.0141,0.0095
320.501,4.82,0.0889,0.11,0.0066,0.0118,0.0079,0.0093
320.601,5.48,0.0382,0.15,0.0093,0.0072,0.0053,0.0091
320.735,5.77,0.0199,0.15,0.0091,0.0000,0.0033,0.0085
320.871,6.08,0.0443,0.16,0.0095,0.0000,0.0046,0.0085
320.989,6.89,0.0000,0.54,0.0326,0.0000,0.0081,0.0090
321.120,7.39,0.0000,0.61,0.0368,0.0000,0.0092,0.0093
321.254,8.55,0.0000,0.65,0.0388,0.0000,0.0097,0.0079
321.367,8.76,0.0000,1.09,0.0657,0.0000,0.0164,0.0076
321.503,9.39,0.0000,2.05,0.1232,0.0000,0.0308,0.0097
321.637,10.58,0.0000,3.64,0.2182,0.0000,0.0546,0.0147
321.763,9.86,0.0000,4.99,0.2997,0.0000,0.1128,0.0248
321.904,10.60,0.0000,5.99,0.3596,0.0000,0.2017,0.0480
322.035,9.93,0.0000,5.60,0.3362,0.0000,0.1763,0.0721
322.172,9.74,0.0000,5.09,0.3052,0.0000,0.1231,0.0917
322.292,9.11,0.0000,4.38,0.2629,0.0000,0.0657,0.1029
322.422,7.94,0.0000,3.64,0.2182,0.0000,0.0546,0.1083
322.537,9.09,0.0000,3.06,0.1834,0.0000,0.0459,0.1101
322.655,8.63,0.0000,2.32,0.1394,0.0000,0.0348,0.1084
322.791,8.16,0.0000,1.23,0.0735,0.0000,0.0184,0.0986
322.902,8.00,0.0000,0.96,0.0578,0.0000,0.0144,0.0813
323.023,8.71,0.0000,0.62,0.0371,0.0000,0.0093,0.0577
323.135,8.77,0.0000,0.43,0.0260,0.0000,0.0065,0.0417
323.238,8.79,0.0000,0.42,0.0249,0.0000,0.0062,0.0312
323.341,9.32,0.0000,0.50,0.0303,0.0000,0.0076,0.0245
323.476,8.65,0.0000,1.13,0.0679,0.0000,0.0170,0.0192
